text,rubric1,rubric2,rubric3,rubric4
"1. Let's assume that x is rational  
2) Therefore, x = c/d where c and d are integers with d ≠ 0  
3) Squaring x, we get x^2 = (c^2)/(d^2)  
4) This shows x^2 is rational because c^2 and d^2 are integers  
5) Thus, by contraposition, if x^2 is irrational, then x is irrational",0,1,1,1
"Step 1: Assume x is rational.  
Step 2: Thus, x = p/q where p and q are integers (q ≠ 0).  
Step 3: Then, x^2 = (p^2)/(q^2).  
Step 4: Since p^2 and q^2 are integers, x^2 is rational.  
Step 5: Therefore, by contraposition, if x^2 is irrational, x must be irrational.",0,1,1,1
"1. CONTRAPOSITION  
1) Assume x is a rational number  
2) Then x = m/n where m, n are integers and n ≠ 0  
3) Squaring x gives x^2 = (m^2)/(n^2)  
4) Since m^2 and n^2 are integers, x^2 is rational  
5) By contraposition, if x^2 is irrational, then x is irrational",0,1,1,1
"1. CONTRAPOSITION  
1) Suppose that x is rational  
2) This means x can be written as a/b where a and b are integers with b ≠ 0 and a/b is in simplest form  
3) Then, x POWER 2 = (a POWER 2)/(b POWER 2) [Result of squaring]  
4) Since both a^2 and b^2 are integers, x^2 is rational [As the fraction is in its simplest form]  
5) Therefore, by contraposition, if x^2 is irrational, then it follows that x must be irrational",0,1,1,1
"1. Assume x is rational.  
2. x can be written as p/q, where p and q are integers, and q ≠ 0.   
3. x^2 = (p/q)^2 = p^2/q^2. [Squaring both sides]  
4. Since p^2 and q^2 are integers, x^2 is rational.  
5. Thus, if x^2 is irrational, x is irrational according to contraposition.",0,1,1,1
"1. Proof by contraposition can be applied.  
2. Assume x is rational.  
3. Then x = p/q where p and q are integers with gcd(p, q) = 1.  
4. Thus, x^2 = (p^2)/(q^2), which is also a fraction of two integers.  
5. This indicates x^2 is rational.  
6. Therefore, if x^2 is irrational, x must be irrational.",0,1,1,1
"1. Start by assuming x is rational.  
2. This gives us x = r/s, where r and s are integers with no common factors and s ≠ 0.  
3. Therefore, x^2 = (r/s)^2 = r^2/s^2.  
4. The fraction r^2/s^2 also forms a rational number since r^2 and s^2 are integers.  
5. So, x^2 must be rational.  
6. By contraposition, if x^2 is irrational, then x is irrational.",0,1,1,1
"1. CONTRAPOSITION
1) Let’s assume x is rational.
2) Then x can be expressed as a/b where a and b are integers, and b ≠ 0.
3) Squaring both sides gives x^2 = (a^2)/(b^2).
4) Here, a^2 and b^2 are integers, so x^2 is also rational.
5) Therefore, by contraposition, if x^2 is irrational, then x is irrational.",0,1,1,1
"1. Starting with the given x^2 is rational then x is rational  
2. Assume x is rational, i.e., x = m/n where m and n are coprime integers  
3. We then have x^2 = (m/n)^2 = m^2/n^2  
4. Since m^2 and n^2 are integers, x^2 is rational  
5. Thus, by using contraposition, if x^2 is irrational, then x is also irrational",0,1,1,1
"1) Assume x is rational  
2) So, x can be represented as m/n, where m and n are integers, n ≠ 0, and m and n have no common factors  
3) Then, x^2 is (m^2)/(n^2)  
4) x^2 is rational as its a fraction of integer numbers  
5) By contraposition, if x^2 is irrational, x must also be irrational",0,1,1,1
"1. CONTRAPOSITION  
1) Suppose x can be expressed as a rational number.  
2) Then it can be written as x = m/n with m and n as integers and n ≠ 0.  
3) Squaring both sides gives: x^2 = (m POWER 2) / (n POWER 2).  
4) Since m^2 and n^2 are also integers, x^2 is rational.  
By using contraposition, if x^2 is irrational, then it follows that x is irrational.",0,1,1,1
"1) We suppose that x is a rational number.  
2) According to the definition, x can be written as x = a/b, where a and b are integers with no common factors, and b ≠ 0.  
3) Squaring gives us x^2 = (a^2)/(b^2).  
4) Since a^2 and b^2 are integers, x^2 is rational.  
5) Therefore, by contraposition, if x^2 is irrational, then x must be irrational.",0,1,1,1
"1) Suppose x is a rational number.  
2) Hence, x = m/n where m and n are integers and n ≠ 0.  
3) Squaring both sides gives x^2 = (m^2)/(n^2).  
4) Since m^2 and n^2 are integers, x^2 is a quotient of integers, thus rational.  
5) By contraposition, if x^2 is irrational, then x must be irrational as well.",0,1,1,1
